DEPTH,ROP,WOB,CO2,CH4,H2S,TEMPIN,TEMPOUT,FRACT,MUDLOSS,QUARTZIT,CALCITE,PYRITE,HEMATITE,EPIDOTAL,CHLORITE,ANHYDRIT,SERICITE,PP,SPM1,SPM2,FLOWIN,FLOWOUT%,GAINLOSS,RPM,TORQUE,PITVOL,TUFFASH ,RHYOLITE,BASALT,VOLCAN,ANDESITE,DACITE,TUFFCRYS,VOLCSEDI,CHERTARG,MARL,CLAYST%,CLAY%,SILTST%,SANDST%,SAND%,MEDSAND%,CRSSAND
270,493,0,206,0,0,70,74,0,0,0,1,0,0,0,0,0,0,892,115,114,750,41,0,53,0,256,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
271,793,0,206,0,0,70,74,0,0,0,1,0,0,0,0,0,0,910,115,114,750,40,0,54,0,256,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
272,790,0,206,0,0,70,74,0,0,0,0,0,0,0,0,0,0,913,115,114,750,39,0,52,0,258,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
273,501,0,206,0,0,70,74,0,0,0,0,0,0,0,0,0,0,916,115,114,750,39,0,50,0,258,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
274,397,0,206,0,0,70,74,0,0,0,1,0,0,0,0,0,0,897,115,114,750,39,0,49,0,258,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
275,737,0,206,0,0,70,74,0,0,0,0,0,0,0,0,0,0,918,115,114,750,38,0,49,0,257,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
276,780,0,206,0,0,70,73,0,0,0,0,0,0,0,0,0,0,921,115,114,750,38,0,50,0,257,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
277,888,0,206,0,0,70,73,0,0,0,1,0,0,0,0,0,0,912,115,114,750,38,0,52,0,257,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
278,663,0,206,0,0,70,73,0,0,0,0,0,0,0,0,0,0,909,115,114,750,39,0,53,0,257,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
279,477,0,206,0,0,70,73,0,0,0,0,0,0,0,0,0,0,922,115,114,750,38,0,56,0,258,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
280,223,0,206,0,0,70,73,0,0,0,1,0,0,0,0,0,0,892,115,114,750,38,0,56,0,258,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
281,332,0,206,0,0,70,73,0,0,0,1,0,0,0,0,0,0,877,115,114,750,39,0,55,0,259,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
282,221,0,206,0,0,70,74,0,0,0,0,0,0,0,0,0,0,883,115,114,750,38,0,55,0,258,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
283,585,0,206,0,0,70,75,0,0,0,0,0,0,0,0,0,0,892,115,114,750,37,0,54,0,258,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
284,443,0,206,0,0,70,75,0,0,0,1,0,0,0,0,0,0,893,115,114,750,37,0,54,0,259,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
285,540,0,206,0,0,70,75,0,0,0,0,0,0,0,0,0,0,895,115,114,750,37,0,54,0,260,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
286,576,0,206,0,0,70,75,0,0,0,0,0,0,0,0,0,0,898,115,114,750,37,0,54,0,259,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
287,665,0,206,0,0,70,75,0,0,0,1,0,0,0,0,0,0,888,115,114,750,37,0,50,0,258,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
288,622,0,206,0,0,70,75,0,0,0,0,0,0,0,0,0,0,901,115,114,750,39,0,52,0,258,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
289,367,0,206,0,0,70,74,0,0,0,0,0,0,0,0,0,0,898,115,114,750,39,0,54,0,258,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
290,473,0,206,0,0,71,74,0,0,0,1,0,0,0,0,0,0,887,115,114,750,39,0,54,0,259,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
291,437,0,206,0,0,70,74,0,0,0,1,0,0,0,0,0,0,903,115,114,750,38,0,53,0,260,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
292,446,0,206,0,0,70,74,0,0,0,0,0,0,0,0,0,0,951,115,114,750,38,0,52,0,260,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
293,373,0,206,0,0,70,76,0,0,0,0,0,0,0,0,0,0,903,115,114,750,41,0,52,0,260,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
294,555,0,206,0,0,70,77,0,0,0,1,0,0,0,0,0,0,892,115,114,712,38,0,52,0,260,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
295,175,1,242,0,0,71,77,0,0,0,0,0,0,0,0,0,0,876,113,114,700,37,0,52,0,265,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
296,186,1,206,0,0,73,77,0,0,0,0,0,0,0,0,0,0,846,112,113,679,37,0,52,0,253,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
297,340,1,206,0,0,74,77,0,0,0,1,0,0,0,0,0,0,793,115,89,668,37,0,54,0,252,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
298,125,1,206,0,0,74,77,0,0,0,0,0,0,0,0,0,0,799,115,92,678,36,0,54,0,253,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
299,155,1,206,0,0,74,77,0,0,0,0,0,0,0,0,0,0,927,115,110,737,37,0,54,0,253,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
300,622,1,206,0,0,74,77,0,0,0,1,0,0,0,0,0,0,949,115,110,737,39,0,54,0,253,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
301,584,1,206,0,0,73,77,0,0,0,1,0,0,0,0,0,0,945,115,110,737,38,0,54,0,254,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
302,144,1,206,0,0,74,77,0,0,0,0,0,0,0,0,0,0,920,115,110,737,37,0,53,0,255,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
303,132,1,206,0,0,74,77,0,0,0,0,0,0,0,0,0,0,925,115,110,737,38,0,51,0,256,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
304,150,1,206,0,0,74,77,0,0,0,1,0,0,0,0,0,0,923,115,110,737,38,0,51,0,255,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
305,147,1,206,0,0,73,77,0,0,0,0,0,0,0,0,0,0,960,115,115,753,38,0,51,0,256,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
306,199,1,206,0,0,73,77,0,0,0,0,0,0,0,0,0,0,956,115,115,753,38,0,49,0,256,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
307,156,1,206,0,0,72,77,0,0,0,1,0,0,0,0,0,0,972,115,115,753,38,0,47,0,256,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
308,183,1,206,0,0,74,77,0,0,0,0,0,0,0,0,0,0,966,115,115,753,39,0,47,0,256,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
309,162,2,206,0,0,73,77,0,0,0,0,0,0,0,0,0,0,981,115,115,753,40,0,47,0,256,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
310,185,1,206,0,0,74,76,0,0,0,1,0,0,0,0,0,0,960,115,115,753,40,0,48,0,256,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
311,262,1,206,0,0,73,76,0,0,0,1,0,0,0,0,0,0,969,115,115,753,39,0,49,0,256,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
312,190,1,206,0,0,73,76,0,0,0,0,0,0,0,0,0,0,945,115,115,753,40,0,50,0,257,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
313,191,1,206,0,0,74,77,0,0,0,0,0,0,0,0,0,0,962,115,115,753,41,0,51,0,255,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
314,219,1,206,0,0,73,77,0,0,0,1,0,0,0,0,0,0,957,115,115,753,41,0,52,0,255,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
315,231,1,206,0,0,74,77,0,0,0,0,0,0,0,0,0,0,978,115,115,753,39,0,52,0,256,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
316,230,1,206,0,0,72,77,0,0,0,0,0,0,0,0,0,0,964,114,115,750,39,0,52,0,256,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
317,191,0,206,0,0,74,77,0,0,0,1,0,0,0,0,0,0,971,114,115,750,47,0,52,0,256,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
318,176,0,206,0,0,74,77,0,0,0,0,0,0,0,0,0,0,949,114,115,750,39,0,52,0,256,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
319,258,0,206,0,0,74,77,0,0,0,0,0,0,0,0,0,0,979,114,115,750,46,0,51,0,256,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
320,387,0,206,0,0,74,77,0,0,0,1,0,0,0,0,0,0,986,114,115,750,44,0,51,0,256,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
321,426,0,206,0,0,74,77,0,0,0,1,0,0,0,0,0,0,1004,114,114,747,42,0,51,0,256,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
322,356,0,206,0,0,74,79,0,0,0,0,0,0,0,0,0,0,982,114,115,750,42,0,52,0,256,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
323,627,0,206,0,0,72,80,0,0,0,0,0,0,0,0,0,0,950,114,115,750,43,0,53,0,256,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
324,627,0,206,0,0,74,80,0,0,0,1,0,0,0,0,0,0,941,114,115,750,40,0,53,0,257,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
325,874,0,206,0,0,74,80,0,0,0,0,0,0,0,0,0,0,953,114,115,750,42,0,52,0,257,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
326,455,0,206,0,0,76,78,0,0,0,0,0,0,0,0,0,0,990,115,115,753,38,0,49,2,247,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
327,289,0,206,0,0,76,78,0,0,0,1,0,0,0,0,0,0,999,115,115,753,38,0,41,2,248,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
328,356,0,206,0,0,76,78,0,0,0,0,0,0,0,0,0,0,1011,115,115,753,39,0,37,2,247,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
329,737,0,206,0,0,76,80,0,0,0,0,0,0,0,0,0,0,1035,115,115,753,38,0,47,2,247,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
330,433,0,206,0,0,76,80,0,0,0,1,0,0,0,0,0,0,1018,115,115,753,39,0,55,2,248,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
331,634,0,206,0,0,76,80,0,0,0,0,0,0,0,0,0,0,1023,115,115,753,40,0,56,2,248,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
332,699,0,206,0,0,76,81,0,0,0,0,0,0,0,0,0,0,1032,115,115,753,39,0,56,2,248,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
333,548,0,206,0,0,76,81,0,0,0,0,0,0,0,0,0,0,1048,115,115,753,39,0,54,2,249,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
334,612,0,206,0,0,76,81,0,0,0,0,0,0,0,0,0,0,1034,115,115,753,39,0,53,2,249,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
335,631,0,206,0,0,77,81,0,0,0,1,0,0,0,0,0,0,1041,115,115,753,39,0,54,2,249,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
336,552,0,206,0,0,76,81,0,0,0,0,0,0,0,0,0,0,1045,115,115,753,39,0,53,2,249,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
337,627,0,205,0,0,76,80,0,0,0,0,0,0,0,0,0,0,1044,115,115,753,39,0,53,2,248,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
338,436,0,206,0,0,75,79,0,0,0,0,0,0,0,0,0,0,1027,115,115,753,38,0,56,2,249,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
339,399,0,206,0,0,76,79,0,0,0,0,0,0,0,0,0,0,991,115,115,753,39,0,64,2,250,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
340,669,0,206,0,0,75,80,0,0,0,1,0,0,0,0,0,0,1052,115,115,753,40,0,60,2,250,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
341,401,0,206,0,0,76,80,0,0,0,0,0,0,0,0,0,0,1047,115,115,753,40,0,52,2,250,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
342,469,0,206,0,0,75,80,0,0,0,0,0,0,0,0,0,0,1022,115,115,753,38,0,57,2,250,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
343,434,0,206,0,0,76,79,0,0,0,0,0,0,0,0,0,0,1027,115,115,753,39,0,55,2,249,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
344,403,0,206,0,0,74,79,0,0,0,0,0,0,0,0,0,0,1052,115,115,753,38,0,53,2,249,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
345,533,0,206,0,0,75,79,0,0,0,1,0,0,0,0,0,0,1060,115,115,753,39,0,49,2,251,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
346,549,0,206,0,0,75,79,0,0,0,0,0,0,0,0,0,0,1036,115,114,750,40,0,53,2,251,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
347,431,0,206,0,0,75,80,0,0,0,0,0,0,0,0,0,0,1033,115,114,750,39,0,56,2,251,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
348,701,0,206,0,0,75,80,0,0,0,0,0,0,0,0,0,0,1032,115,114,750,38,0,55,2,251,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
349,722,0,206,0,0,76,80,0,0,0,0,0,0,0,0,0,0,1057,115,114,750,39,0,56,1,251,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0
350,624,0,206,0,0,74,80,0,0,0,1,0,0,0,0,0,0,1018,115,114,750,39,0,58,2,250,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
351,723,0,206,0,0,76,80,0,0,0,0,0,0,0,0,0,0,1020,115,114,750,38,0,61,2,250,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
352,737,0,206,0,0,76,80,0,0,0,0,0,0,0,0,0,0,1043,115,114,750,40,0,56,2,250,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
353,392,0,206,0,0,76,78,0,0,0,0,0,0,0,0,0,0,1020,115,114,750,42,0,62,2,251,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
354,399,0,206,0,0,76,78,0,0,0,0,0,0,0,0,0,0,1067,115,114,750,38,0,55,2,251,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0
355,627,0,206,0,0,75,80,0,0,0,1,0,0,0,0,0,0,1064,115,114,750,40,0,50,2,252,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
356,358,0,206,0,0,76,80,0,0,0,0,0,0,0,0,0,0,1041,114,115,750,37,0,51,2,243,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
357,222,1,206,0,0,77,80,0,0,0,0,0,0,0,0,0,0,1029,114,115,750,35,0,71,2,244,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
358,490,1,206,0,0,76,80,0,0,0,0,0,0,0,0,0,0,1052,114,115,750,35,0,71,2,244,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
359,811,1,206,0,0,78,80,0,0,0,0,0,0,0,0,0,0,1076,114,115,750,35,0,65,2,245,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
360,549,2,205,0,0,78,80,0,0,0,1,0,0,0,0,0,0,1085,114,115,750,33,0,57,1,245,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
361,478,1,206,0,0,76,80,0,0,0,0,0,0,0,0,0,0,1066,114,115,750,34,0,60,2,244,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
362,625,0,205,0,0,76,80,0,0,0,0,0,0,0,0,0,0,1062,114,115,750,36,0,63,2,244,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
363,599,0,206,0,0,76,80,0,0,0,0,0,0,0,0,0,0,1074,114,115,750,34,0,55,2,244,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
364,396,1,206,0,0,77,80,0,0,0,0,0,0,0,0,0,0,1041,114,115,750,35,0,68,2,245,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
365,109,1,206,0,0,76,80,0,0,0,1,0,0,0,0,0,0,1045,114,114,747,36,0,66,2,245,0,0,0,0,0,0,0,0,0,0,10,70,0,0,20,0,0
366,131,0,206,0,0,76,81,0,0,0,0,0,0,0,0,0,0,1034,114,114,747,33,0,69,2,246,0,0,0,0,0,0,0,0,0,0,10,70,0,0,20,0,0
367,145,1,205,0,0,76,81,0,0,0,0,0,0,0,0,0,0,1056,114,114,747,34,0,66,2,247,0,0,0,0,0,0,0,0,0,0,10,70,0,0,20,0,0
368,71,1,206,0,0,76,81,0,0,0,0,0,0,0,0,0,0,1056,114,114,747,35,0,67,2,248,0,0,0,0,0,0,0,0,0,0,10,70,0,0,20,0,0
369,112,0,206,0,0,76,81,0,0,0,0,0,0,0,0,0,0,1057,114,114,747,34,0,65,2,248,0,0,0,0,0,0,0,0,0,0,10,70,0,0,20,0,0
370,102,0,206,0,0,77,81,0,0,0,1,0,0,0,0,0,0,1034,114,114,747,34,0,71,2,248,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
371,74,0,206,0,0,78,80,0,0,0,0,0,0,0,0,0,0,1037,114,114,747,35,0,70,2,249,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
372,122,0,206,0,0,78,80,0,0,0,0,0,0,0,0,0,0,1056,114,114,747,34,0,62,2,247,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
373,83,0,206,0,0,78,80,0,0,0,0,0,0,0,0,0,0,1028,114,114,747,34,0,71,2,245,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
374,115,0,206,0,0,77,81,0,0,0,0,0,0,0,0,0,0,1042,114,114,747,35,0,69,2,245,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
375,128,1,206,0,0,78,81,0,0,0,1,0,0,0,0,0,0,1056,114,114,747,34,0,65,2,245,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
376,241,0,206,0,0,78,80,0,0,0,0,0,0,0,0,0,0,1048,114,114,747,35,0,66,2,245,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
377,157,0,206,0,0,78,80,0,0,0,0,0,0,0,0,0,0,1038,114,114,747,34,0,71,2,245,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
378,71,2,206,0,0,78,80,0,0,0,0,0,0,0,0,0,0,1073,114,114,747,37,0,65,2,245,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
379,174,2,206,0,0,78,80,0,0,0,0,0,0,0,0,0,0,1081,114,114,747,34,0,60,2,245,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
380,254,1,206,0,0,78,80,0,0,0,1,0,0,0,0,0,0,1085,114,114,747,33,0,60,2,245,0,0,0,0,0,0,0,0,0,0,10,70,0,0,20,0,0
381,135,1,206,0,0,76,80,0,0,0,0,0,0,0,0,0,0,1058,114,114,747,35,0,66,2,246,0,0,0,0,0,0,0,0,0,0,10,70,0,0,20,0,0
382,219,1,206,0,0,78,82,0,0,0,0,0,0,0,0,0,0,1062,114,114,747,36,0,63,2,245,0,0,0,0,0,0,0,0,0,0,10,70,0,0,20,0,0
383,198,1,206,0,0,79,83,0,0,0,0,0,0,0,0,0,0,1068,114,114,747,36,0,63,2,245,0,0,0,0,0,0,0,0,0,0,10,70,0,0,20,0,0
384,268,2,206,0,0,79,83,0,0,0,0,0,0,0,0,0,0,1085,114,114,747,34,0,61,2,245,0,0,0,0,0,0,0,0,0,0,10,70,0,0,20,0,0
385,153,0,206,0,0,78,80,0,0,0,1,0,0,0,0,0,0,1033,114,114,747,35,0,71,2,245,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
386,279,1,196,0,0,77,83,0,0,0,0,0,0,0,0,0,0,1085,114,114,747,34,0,63,2,245,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
387,88,1,216,0,0,79,83,0,0,0,0,0,0,0,0,0,0,1051,115,115,753,34,0,63,2,239,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
388,115,3,206,0,0,79,83,0,0,0,0,0,0,0,0,0,0,1061,115,115,753,34,0,55,2,240,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
389,43,1,206,0,0,79,83,0,0,0,0,0,0,0,0,0,0,1050,115,115,753,35,0,54,2,243,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
390,90,1,206,0,0,80,83,0,0,0,1,0,0,0,0,0,0,1057,115,115,753,35,0,58,2,242,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
391,101,1,206,0,0,79,83,0,0,0,0,0,0,0,0,0,0,1050,114,114,747,34,0,56,2,242,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
392,139,1,206,0,0,79,83,0,0,0,0,0,0,0,0,0,0,1054,115,114,750,37,0,55,2,242,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
393,94,1,205,0,0,79,83,0,0,0,0,0,0,0,0,0,0,1055,114,114,747,37,0,56,2,242,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
394,133,1,205,0,0,80,83,0,0,0,0,0,0,0,0,0,0,1048,114,114,747,33,0,56,2,242,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
395,155,1,206,0,0,79,83,0,0,0,1,0,0,0,0,0,0,1070,114,114,747,33,0,51,2,242,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
396,127,0,205,0,0,79,83,0,0,0,0,0,0,0,0,0,0,1056,115,114,750,36,0,54,2,242,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
397,172,0,206,0,0,80,84,0,0,0,0,0,0,0,0,0,0,1061,115,114,750,33,0,56,2,242,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
398,168,1,205,0,0,80,84,0,0,0,0,0,0,0,0,0,0,1061,115,114,750,35,0,57,2,242,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
399,131,1,204,0,0,80,84,0,0,0,0,0,0,0,0,0,0,1055,115,114,750,33,0,57,2,242,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
400,104,1,204,0,0,79,84,0,0,0,1,0,0,0,0,0,0,1072,115,114,750,35,0,55,2,242,0,0,0,0,0,0,0,0,0,0,20,70,0,0,10,0,0
401,191,1,205,0,0,79,83,0,0,0,0,0,0,0,0,0,0,1068,115,114,750,34,0,55,2,241,0,0,0,0,0,0,0,0,0,0,20,70,0,0,10,0,0
402,95,1,206,0,0,80,83,0,0,0,0,0,0,0,0,0,0,1071,115,114,750,34,0,57,2,242,0,0,0,0,0,0,0,0,0,0,20,70,0,0,10,0,0
403,216,1,204,0,0,79,83,0,0,0,0,0,0,0,0,0,0,1064,115,114,750,34,0,55,2,242,0,0,0,0,0,0,0,0,0,0,20,70,0,0,10,0,0
404,157,1,205,0,0,80,83,0,0,0,0,0,0,0,0,0,0,1062,115,114,750,33,0,56,2,242,0,0,0,0,0,0,0,0,0,0,20,70,0,0,10,0,0
405,197,1,204,0,0,80,83,0,0,0,1,0,0,0,0,0,0,1073,115,114,750,35,0,55,2,242,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
406,168,1,205,0,0,80,83,0,0,0,0,0,0,0,0,0,0,1054,115,115,753,35,0,57,2,240,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
407,173,1,305,0,0,79,83,0,0,0,0,0,0,0,0,0,0,1061,115,115,753,35,0,56,2,240,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
408,148,1,205,0,0,80,83,0,0,0,0,0,0,0,0,0,0,1058,115,115,753,40,0,58,2,241,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
409,141,1,206,0,0,81,83,0,0,0,0,0,0,0,0,0,0,1057,115,115,753,36,0,59,2,241,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
410,106,0,205,0,0,81,83,0,0,0,1,0,0,0,0,0,0,1052,115,114,750,34,0,61,2,241,0,0,0,0,0,0,0,0,0,0,10,70,0,0,20,0,0
411,155,0,305,0,0,81,83,0,0,0,0,0,0,0,0,0,0,1056,115,114,750,34,0,58,2,241,0,0,0,0,0,0,0,0,0,0,10,70,0,0,20,0,0
412,148,0,407,0,0,79,83,0,0,0,0,0,0,0,0,0,0,1068,115,114,750,33,0,59,2,240,0,0,0,0,0,0,0,0,0,0,10,70,0,0,20,0,0
413,128,0,206,0,0,81,83,0,0,0,0,0,0,0,0,0,0,1070,115,114,750,34,0,59,2,240,0,0,0,0,0,0,0,0,0,0,10,70,0,0,20,0,0
414,148,1,205,0,0,81,83,0,0,0,0,0,0,0,0,0,0,1076,115,114,750,33,0,56,2,239,0,0,0,0,0,0,0,0,0,0,10,70,0,0,20,0,0
415,161,1,205,0,0,80,83,0,0,0,1,0,0,0,0,0,0,1063,115,114,750,37,0,57,2,239,0,0,0,0,0,0,0,0,0,0,20,70,0,0,10,0,0
416,109,1,206,0,0,82,84,0,0,0,0,0,0,0,0,0,0,1068,115,114,750,34,0,57,2,238,0,0,0,0,0,0,0,0,0,0,20,70,0,0,10,0,0
417,79,1,206,0,0,82,84,0,0,0,0,0,0,0,0,0,0,1060,115,114,750,35,0,53,2,230,0,0,0,0,0,0,0,0,0,0,20,70,0,0,10,0,0
418,145,1,204,0,0,82,83,0,0,0,0,0,0,0,0,0,0,1078,115,114,750,33,0,59,2,230,0,0,0,0,0,0,0,0,0,0,20,70,0,0,10,0,0
419,82,1,205,0,0,82,83,0,0,0,0,0,0,0,0,0,0,1070,115,114,750,35,0,69,2,230,0,0,0,0,0,0,0,0,0,0,20,70,0,0,10,0,0
420,173,1,204,0,0,82,84,0,0,0,1,0,0,0,0,0,0,1071,115,114,750,34,0,67,2,233,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
421,153,1,206,0,0,81,84,0,0,0,0,0,0,0,0,0,0,1073,115,114,750,35,0,65,2,231,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
422,174,1,205,0,0,82,84,0,0,0,0,0,0,0,0,0,0,1082,114,114,747,34,0,64,2,232,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
423,174,1,204,0,0,81,85,0,0,0,0,0,0,0,0,0,0,1092,114,114,747,34,0,61,2,233,0,0,0,0,0,0,0,0,0,0,10,80,0,0,10,0,0
